token,speaker,class,vowel,coda,Stimulus,vowelcoda,classvowelcoda,word,wavname,textgridname,duration,measurement_no,f1,f2,f3,f4,f5,f1.tag,f2.tag,f3.tag,f4.tag,f5.tag,f1wtag,f2wtag,f3wtag,f4wtag,f5wtag,f1ntag,f2ntag,f3ntag,f4ntag,f5ntag
26,M2,M,/u/,vrc,hurt,uvrc,Muvrc,bird,bird_M2.wav,bird_M2.TextGrid,0.25993535,20,454.742752,1469.107551,1833.347276,2855.83524,3763.906729,2,2,2,2,2,,,,,,454.742752,1469.107551,1833.347276,2855.83524,3763.906729
27,M2,M,/u/,vrc,hurt,uvrc,Muvrc,bird,bird_M21SQ.wav,bird_M21SQ.TextGrid,0.188070682,0,521.7391304,1263.157895,2251.716247,3405.034325,4077.803204,,,,1,1,,,,3405.034325,4077.803204,,,,,
27,M2,M,/u/,vrc,hurt,uvrc,Muvrc,bird,bird_M21SQ.wav,bird_M21SQ.TextGrid,0.188070682,1,535.4691076,1290.617849,2181.328913,3407.598095,4077.803204,,,,,,,,,,,,,,,
27,M2,M,/u/,vrc,hurt,uvrc,Muvrc,bird,bird_M21SQ.wav,bird_M21SQ.TextGrid,0.188070682,2,535.4691076,1331.80778,2141.87643,3363.844394,4077.803204,,,,,,,,,,,,,,,
27,M2,M,/u/,vrc,hurt,uvrc,Muvrc,bird,bird_M21SQ.wav,bird_M21SQ.TextGrid,0.188070682,3,504.9037202,1345.537757,2141.87643,3322.654462,4077.803204,,,,,,,,,,,,,,,
27,M2,M,/u/,vrc,hurt,uvrc,Muvrc,bird,bird_M21SQ.wav,bird_M21SQ.TextGrid,0.188070682,4,494.2791762,1372.997712,2100.686499,3322.654462,4077.803204,,,,,,,,,,,,,,,
27,M2,M,/u/,vrc,hurt,uvrc,Muvrc,bird,bird_M21SQ.wav,bird_M21SQ.TextGrid,0.188070682,5,494.2791762,1399.77436,2036.664893,3333.992869,4077.803204,,,,,,,,,,,,,,,
27,M2,M,/u/,vrc,hurt,uvrc,Muvrc,bird,bird_M21SQ.wav,bird_M21SQ.TextGrid,0.188070682,6,480.5491991,1427.91762,1990.846682,3350.114416,4105.263158,,,,,,,,,,,,,,,
27,M2,M,/u/,vrc,hurt,uvrc,Muvrc,bird,bird_M21SQ.wav,bird_M21SQ.TextGrid,0.188070682,7,480.5491991,1402.504838,1935.926773,3377.574371,4146.453089,,,,,,,,,,,,,,,
27,M2,M,/u/,vrc,hurt,uvrc,Muvrc,bird,bird_M21SQ.wav,bird_M21SQ.TextGrid,0.188070682,8,480.5491991,1404.059957,1853.546911,3377.574371,4173.913043,,,,,,,,,,,,,,,
27,M2,M,/u/,vrc,hurt,uvrc,Muvrc,bird,bird_M21SQ.wav,bird_M21SQ.TextGrid,0.188070682,9,480.5491991,1386.727689,1812.356979,3377.574371,4160.183066,,,,,,,,,,,,,,,
27,M2,M,/u/,vrc,hurt,uvrc,Muvrc,bird,bird_M21SQ.wav,bird_M21SQ.TextGrid,0.188070682,10,459.4400378,1386.727689,1812.356979,3377.574371,4154.920813,,,,,1,,,,,4154.920813,,,,,
27,M2,M,/u/,vrc,hurt,uvrc,Muvrc,bird,bird_M21SQ.wav,bird_M21SQ.TextGrid,0.188070682,11,399.3143597,1386.727689,1812.356979,3363.844394,4137.53015,,,,,1,,,,,4137.53015,,,,,
27,M2,M,/u/,vrc,hurt,uvrc,Muvrc,bird,bird_M21SQ.wav,bird_M21SQ.TextGrid,0.188070682,12,398.1693364,1400.457666,1826.086957,3299.709426,4118.993135,,,,,1,,,,,4118.993135,,,,,
27,M2,M,/u/,vrc,hurt,uvrc,Muvrc,bird,bird_M21SQ.wav,bird_M21SQ.TextGrid,0.188070682,13,384.4393593,1475.268288,1826.086957,3225.004438,4077.803204,,,,,1,,,,,4077.803204,,,,,
27,M2,M,/u/,vrc,hurt,uvrc,Muvrc,bird,bird_M21SQ.wav,bird_M21SQ.TextGrid,0.188070682,14,384.4393593,1552.993158,1853.546911,3145.936547,4050.343249,,,,,1,,,,,4050.343249,,,,,
27,M2,M,/u/,vrc,hurt,uvrc,Muvrc,bird,bird_M21SQ.wav,bird_M21SQ.TextGrid,0.188070682,15,370.7093822,1592.677346,1894.736842,3040.512692,3945.336703,,,1,,1,,,1894.736842,,3945.336703,,,,,
27,M2,M,/u/,vrc,hurt,uvrc,Muvrc,bird,bird_M21SQ.wav,bird_M21SQ.TextGrid,0.188070682,16,370.7093822,1592.677346,1935.926773,2939.947746,3885.583524,,1,1,,1,,1592.677346,1935.926773,,3885.583524,,,,,
27,M2,M,/u/,vrc,hurt,uvrc,Muvrc,bird,bird_M21SQ.wav,bird_M21SQ.TextGrid,0.188070682,17,384.4393593,1619.71784,1964.971893,2883.295195,3840.166484,1,1,1,1,1,384.4393593,1619.71784,1964.971893,2883.295195,3840.166484,,,,,
27,M2,M,/u/,vrc,hurt,uvrc,Muvrc,bird,bird_M21SQ.wav,bird_M21SQ.TextGrid,0.188070682,18,425.6292906,1647.597254,1977.116705,2828.375286,3816.933638,1,1,2,1,2,425.6292906,1647.597254,,2828.375286,,,,1977.116705,,3816.933638
27,M2,M,/u/,vrc,hurt,uvrc,Muvrc,bird,bird_M21SQ.wav,bird_M21SQ.TextGrid,0.188070682,19,439.3592677,1661.327231,1990.846682,2910.755149,3816.933638,1,1,2,2,2,439.3592677,1661.327231,,,,,,1990.846682,2910.755149,3816.933638
27,M2,M,/u/,vrc,hurt,uvrc,Muvrc,bird,bird_M21SQ.wav,bird_M21SQ.TextGrid,0.188070682,20,439.3592677,1675.057208,1990.846682,2938.215103,3816.933638,2,2,2,2,2,,,,,,439.3592677,1675.057208,1990.846682,2938.215103,3816.933638
28,M2,M,/u/,vc,hut,uvc,Muvc,bud,bud_M2.wav,bud_M2.TextGrid,0.193544453,0,535.4691076,1081.902284,2682.777789,3514.874142,4187.643021,,,,,,,,,,,,,,,
28,M2,M,/u/,vc,hut,uvc,Muvc,bud,bud_M2.wav,bud_M2.TextGrid,0.193544453,1,549.1990847,1098.398169,2704.805492,3583.524027,4187.643021,,,,,,,,,,,,,,,
28,M2,M,/u/,vc,hut,uvc,Muvc,bud,bud_M2.wav,bud_M2.TextGrid,0.193544453,2,562.9290618,1112.128146,2704.805492,3583.524027,4187.643021,,,,,,,,,,,,,,,
28,M2,M,/u/,vc,hut,uvc,Muvc,bud,bud_M2.wav,bud_M2.TextGrid,0.193544453,3,562.9290618,1112.128146,2718.535469,3556.064073,4201.372998,,,,,,,,,,,,,,,
28,M2,M,/u/,vc,hut,uvc,Muvc,bud,bud_M2.wav,bud_M2.TextGrid,0.193544453,4,562.9290618,1112.128146,2718.535469,3556.064073,4201.372998,,,,,,,,,,,,,,,
28,M2,M,/u/,vc,hut,uvc,Muvc,bud,bud_M2.wav,bud_M2.TextGrid,0.193544453,5,562.9290618,1112.128146,2718.535469,3564.87376,4173.913043,,,,,,,,,,,,,,,
28,M2,M,/u/,vc,hut,uvc,Muvc,bud,bud_M2.wav,bud_M2.TextGrid,0.193544453,6,562.9290618,1139.588101,2718.535469,3569.79405,4160.183066,,,,,,,,,,,,,,,
28,M2,M,/u/,vc,hut,uvc,Muvc,bud,bud_M2.wav,bud_M2.TextGrid,0.193544453,7,549.1990847,1139.588101,2691.898835,3583.524027,4160.183066,,,,,,,,,,,,,,,
28,M2,M,/u/,vc,hut,uvc,Muvc,bud,bud_M2.wav,bud_M2.TextGrid,0.193544453,8,549.1990847,1167.048055,2677.345538,3610.983982,4160.183066,,,,,,,,,,,,,,,
28,M2,M,/u/,vc,hut,uvc,Muvc,bud,bud_M2.wav,bud_M2.TextGrid,0.193544453,9,497.8705155,1221.967963,2677.345538,3646.127337,4160.183066,,,,,,,,,,,,,,,
28,M2,M,/u/,vc,hut,uvc,Muvc,bud,bud_M2.wav,bud_M2.TextGrid,0.193544453,10,510.6702204,1263.157895,2691.075515,3652.173913,4127.400978,,,,,,,,,,,,,,,
28,M2,M,/u/,vc,hut,uvc,Muvc,bud,bud_M2.wav,bud_M2.TextGrid,0.193544453,11,521.7391304,1290.617849,2691.075515,3734.553776,4091.533181,1,,1,1,1,521.7391304,,2691.075515,3734.553776,4091.533181,,,,,
28,M2,M,/u/,vc,hut,uvc,Muvc,bud,bud_M2.wav,bud_M2.TextGrid,0.193544453,12,521.7391304,1290.617849,2701.080205,3750.837868,4091.533181,1,1,1,1,1,521.7391304,1290.617849,2701.080205,3750.837868,4091.533181,,,,,
28,M2,M,/u/,vc,hut,uvc,Muvc,bud,bud_M2.wav,bud_M2.TextGrid,0.193544453,13,535.4691076,1290.617849,2732.265446,3762.01373,4091.533181,1,1,1,1,2,535.4691076,1290.617849,2732.265446,3762.01373,,,,,,4091.533181
28,M2,M,/u/,vc,hut,uvc,Muvc,bud,bud_M2.wav,bud_M2.TextGrid,0.193544453,14,535.4691076,1290.617849,2745.995423,3748.283753,4077.803204,1,1,1,1,2,535.4691076,1290.617849,2745.995423,3748.283753,,,,,,4077.803204
28,M2,M,/u/,vc,hut,uvc,Muvc,bud,bud_M2.wav,bud_M2.TextGrid,0.193544453,15,535.4691076,1289.700558,2745.995423,3734.553776,4077.803204,1,1,2,2,2,535.4691076,1289.700558,,,,,,2745.995423,3734.553776,4077.803204
28,M2,M,/u/,vc,hut,uvc,Muvc,bud,bud_M2.wav,bud_M2.TextGrid,0.193544453,16,535.4691076,1263.157895,2745.995423,3713.658429,4089.676303,1,1,2,2,2,535.4691076,1263.157895,,,,,,2745.995423,3713.658429,4089.676303
28,M2,M,/u/,vc,hut,uvc,Muvc,bud,bud_M2.wav,bud_M2.TextGrid,0.193544453,17,549.1990847,1263.157895,2745.995423,3693.363844,4091.533181,1,2,2,2,2,549.1990847,,,,,,1263.157895,2745.995423,3693.363844,4091.533181
28,M2,M,/u/,vc,hut,uvc,Muvc,bud,bud_M2.wav,bud_M2.TextGrid,0.193544453,18,549.1990847,1263.157895,2743.528759,3693.363844,4105.263158,2,2,2,2,2,,,,,,549.1990847,1263.157895,2743.528759,3693.363844,4105.263158
28,M2,M,/u/,vc,hut,uvc,Muvc,bud,bud_M2.wav,bud_M2.TextGrid,0.193544453,19,549.1990847,1263.157895,2737.256476,3693.363844,4146.453089,2,2,2,2,2,,,,,,549.1990847,1263.157895,2737.256476,3693.363844,4146.453089
28,M2,M,/u/,vc,hut,uvc,Muvc,bud,bud_M2.wav,bud_M2.TextGrid,0.193544453,20,549.1990847,1263.157895,2732.265446,3693.363844,4178.909143,2,2,2,2,2,,,,,,549.1990847,1263.157895,2732.265446,3693.363844,4178.909143
29,M2,M,/u/,vc,hut,uvc,Muvc,bud,bud_M22SF.wav,bud_M22SF.TextGrid,0.160777399,0,470.6652213,988.5583524,2645.931992,3514.874142,4099.039169,,,1,1,1,,,2645.931992,3514.874142,4099.039169,,,,,
29,M2,M,/u/,vc,hut,uvc,Muvc,bud,bud_M22SF.wav,bud_M22SF.TextGrid,0.160777399,1,508.0091533,1027.677856,2677.345538,3542.334096,4210.271976,,,,,,,,,,,,,,,
29,M2,M,/u/,vc,hut,uvc,Muvc,bud,bud_M22SF.wav,bud_M22SF.TextGrid,0.160777399,2,535.4691076,1084.668192,2732.265446,3542.334096,4256.292906,,,,,,,,,,,,,,,
29,M2,M,/u/,vc,hut,uvc,Muvc,bud,bud_M22SF.wav,bud_M22SF.TextGrid,0.160777399,3,535.4691076,1084.668192,2745.995423,3542.334096,4270.022883,,,,,,,,,,,,,,,
29,M2,M,/u/,vc,hut,uvc,Muvc,bud,bud_M22SF.wav,bud_M22SF.TextGrid,0.160777399,4,549.1990847,1112.128146,2787.185355,3542.334096,4297.482838,,,,,,,,,,,,,,,
29,M2,M,/u/,vc,hut,uvc,Muvc,bud,bud_M22SF.wav,bud_M22SF.TextGrid,0.160777399,5,562.9290618,1175.308919,2773.455378,3542.334096,4324.942792,,,,,,,,,,,,,,,
29,M2,M,/u/,vc,hut,uvc,Muvc,bud,bud_M22SF.wav,bud_M22SF.TextGrid,0.160777399,6,576.6590389,1221.967963,2742.258609,3542.334096,4324.942792,,,,,,,,,,,,,,,
29,M2,M,/u/,vc,hut,uvc,Muvc,bud,bud_M22SF.wav,bud_M22SF.TextGrid,0.160777399,7,576.6590389,1248.949332,2704.805492,3583.524027,4324.942792,,,,,,,,,,,,,,,
29,M2,M,/u/,vc,hut,uvc,Muvc,bud,bud_M22SF.wav,bud_M22SF.TextGrid,0.160777399,8,576.6590389,1267.239789,2691.075515,3638.443936,4360.566534,,,,,,,,,,,,,,,
29,M2,M,/u/,vc,hut,uvc,Muvc,bud,bud_M22SF.wav,bud_M22SF.TextGrid,0.160777399,9,562.9290618,1290.617849,2677.345538,3660.816287,4421.052632,,,,,,,,,,,,,,,
29,M2,M,/u/,vc,hut,uvc,Muvc,bud,bud_M22SF.wav,bud_M22SF.TextGrid,0.160777399,10,562.9290618,1316.637942,2691.075515,3679.633867,4475.97254,1,,1,1,1,562.9290618,,2691.075515,3679.633867,4475.97254,,,,,
29,M2,M,/u/,vc,hut,uvc,Muvc,bud,bud_M22SF.wav,bud_M22SF.TextGrid,0.160777399,11,562.9290618,1377.031068,2704.805492,3638.443936,4489.702517,1,1,1,1,1,562.9290618,1377.031068,2704.805492,3638.443936,4489.702517,,,,,
29,M2,M,/u/,vc,hut,uvc,Muvc,bud,bud_M22SF.wav,bud_M22SF.TextGrid,0.160777399,12,562.9290618,1414.187643,2751.724647,3572.362121,4448.512586,1,1,1,1,1,562.9290618,1414.187643,2751.724647,3572.362121,4448.512586,,,,,
29,M2,M,/u/,vc,hut,uvc,Muvc,bud,bud_M22SF.wav,bud_M22SF.TextGrid,0.160777399,13,562.9290618,1414.187643,2828.375286,3569.79405,4448.512586,1,1,1,2,2,562.9290618,1414.187643,2828.375286,,,,,,3569.79405,4448.512586
29,M2,M,/u/,vc,hut,uvc,Muvc,bud,bud_M22SF.wav,bud_M22SF.TextGrid,0.160777399,14,562.9290618,1372.997712,2828.375286,3581.603914,4448.512586,1,1,1,2,2,562.9290618,1372.997712,2828.375286,,,,,,3581.603914,4448.512586
29,M2,M,/u/,vc,hut,uvc,Muvc,bud,bud_M22SF.wav,bud_M22SF.TextGrid,0.160777399,15,590.389016,1359.267735,2828.375286,3583.524027,4423.644971,1,1,2,2,2,590.389016,1359.267735,,,,,,2828.375286,3583.524027,4423.644971
29,M2,M,/u/,vc,hut,uvc,Muvc,bud,bud_M22SF.wav,bud_M22SF.TextGrid,0.160777399,16,590.389016,1345.537757,2828.375286,3583.524027,4405.539572,1,1,2,2,2,590.389016,1345.537757,,,,,,2828.375286,3583.524027,4405.539572
29,M2,M,/u/,vc,hut,uvc,Muvc,bud,bud_M22SF.wav,bud_M22SF.TextGrid,0.160777399,17,590.389016,1359.267735,2842.105263,3583.524027,4379.8627,1,2,2,2,2,590.389016,,,,,,1359.267735,2842.105263,3583.524027,4379.8627
29,M2,M,/u/,vc,hut,uvc,Muvc,bud,bud_M22SF.wav,bud_M22SF.TextGrid,0.160777399,18,590.389016,1379.825155,2856.243183,3583.524027,4379.8627,1,2,2,2,2,590.389016,,,,,,1379.825155,2856.243183,3583.524027,4379.8627
29,M2,M,/u/,vc,hut,uvc,Muvc,bud,bud_M22SF.wav,bud_M22SF.TextGrid,0.160777399,19,590.389016,1400.457666,2869.565217,3583.524027,4379.8627,2,2,2,2,2,,,,,,590.389016,1400.457666,2869.565217,3583.524027,4379.8627
29,M2,M,/u/,vc,hut,uvc,Muvc,bud,bud_M22SF.wav,bud_M22SF.TextGrid,0.160777399,20,604.1189931,1414.187643,2897.025172,3583.524027,4393.592677,2,2,2,2,2,,,,,,604.1189931,1414.187643,2897.025172,3583.524027,4393.592677
61,M1,M,/u/,vrc,hurt,uvrc,Muvrc,hurt,hurt_M1.wav,hurt_M1.TextGrid,0.241625531,0,494.2791762,1331.80778,1647.597254,3254.004577,3954.23341,,,,1,1,,,,3254.004577,3954.23341,,,,,
61,M1,M,/u/,vrc,hurt,uvrc,Muvrc,hurt,hurt_M1.wav,hurt_M1.TextGrid,0.241625531,1,494.2791762,1279.370251,1647.597254,3254.004577,3871.853547,,,,1,,,,,3254.004577,,,,,,
61,M1,M,/u/,vrc,hurt,uvrc,Muvrc,hurt,hurt_M1.wav,hurt_M1.TextGrid,0.241625531,2,494.2791762,1290.585895,1633.867277,3267.734554,3789.633456,,,,1,,,,,3267.734554,,,,,,
61,M1,M,/u/,vrc,hurt,uvrc,Muvrc,hurt,hurt_M1.wav,hurt_M1.TextGrid,0.241625531,3,466.819222,1290.617849,1633.867277,3281.464531,3707.093822,,,,1,1,,,,3281.464531,3707.093822,,,,,
61,M1,M,/u/,vrc,hurt,uvrc,Muvrc,hurt,hurt_M1.wav,hurt_M1.TextGrid,0.241625531,4,453.0892449,1304.347826,1633.867277,3281.464531,3734.553776,,,,1,1,,,,3281.464531,3734.553776,,,,,
61,M1,M,/u/,vrc,hurt,uvrc,Muvrc,hurt,hurt_M1.wav,hurt_M1.TextGrid,0.241625531,5,438.1355452,1304.347826,1674.318966,3350.114416,3762.01373,,,,1,,,,,3350.114416,,,,,,
61,M1,M,/u/,vrc,hurt,uvrc,Muvrc,hurt,hurt_M1.wav,hurt_M1.TextGrid,0.241625531,6,439.3592677,1304.347826,1661.327231,3377.574371,3789.473684,,,,1,,,,,3377.574371,,,,,,
61,M1,M,/u/,vrc,hurt,uvrc,Muvrc,hurt,hurt_M1.wav,hurt_M1.TextGrid,0.241625531,7,453.0892449,1304.347826,1678.961447,3377.574371,3816.933638,,,,1,,,,,3377.574371,,,,,,
61,M1,M,/u/,vrc,hurt,uvrc,Muvrc,hurt,hurt_M1.wav,hurt_M1.TextGrid,0.241625531,8,453.0892449,1327.317289,1729.977117,3391.304348,3830.663616,1,1,1,1,1,453.0892449,1327.317289,1729.977117,3391.304348,3830.663616,,,,,
61,M1,M,/u/,vrc,hurt,uvrc,Muvrc,hurt,hurt_M1.wav,hurt_M1.TextGrid,0.241625531,9,453.0892449,1359.267735,1757.437071,3391.304348,3843.885079,1,1,1,2,2,453.0892449,1359.267735,1757.437071,,,,,,3391.304348,3843.885079
61,M1,M,/u/,vrc,hurt,uvrc,Muvrc,hurt,hurt_M1.wav,hurt_M1.TextGrid,0.241625531,10,453.0892449,1414.187643,1757.437071,3382.744436,3875.73578,1,1,2,2,2,453.0892449,1414.187643,,,,,,1757.437071,3382.744436,3875.73578
61,M1,M,/u/,vrc,hurt,uvrc,Muvrc,hurt,hurt_M1.wav,hurt_M1.TextGrid,0.241625531,11,473.8236356,1427.91762,1757.437071,3377.574371,3886.061098,1,1,2,2,2,473.8236356,1427.91762,,,,,,1757.437071,3377.574371,3886.061098
61,M1,M,/u/,vrc,hurt,uvrc,Muvrc,hurt,hurt_M1.wav,hurt_M1.TextGrid,0.241625531,12,480.5491991,1455.377574,1778.21247,3377.574371,3892.63324,1,1,2,2,2,480.5491991,1455.377574,,,,,,1778.21247,3377.574371,3892.63324
61,M1,M,/u/,vrc,hurt,uvrc,Muvrc,hurt,hurt_M1.wav,hurt_M1.TextGrid,0.241625531,13,480.5491991,1467.875073,1784.897025,3377.574371,3899.205383,1,2,2,2,2,480.5491991,,,,,,1467.875073,1784.897025,3377.574371,3899.205383
61,M1,M,/u/,vrc,hurt,uvrc,Muvrc,hurt,hurt_M1.wav,hurt_M1.TextGrid,0.241625531,14,453.0892449,1482.837529,1825.17741,3377.574371,3916.44706,1,2,2,2,2,453.0892449,,,,,,1482.837529,1825.17741,3377.574371,3916.44706
61,M1,M,/u/,vrc,hurt,uvrc,Muvrc,hurt,hurt_M1.wav,hurt_M1.TextGrid,0.241625531,15,439.3592677,1497.387682,1853.546911,3382.619155,3933.867197,2,2,2,2,2,,,,,,439.3592677,1497.387682,1853.546911,3382.619155,3933.867197
61,M1,M,/u/,vrc,hurt,uvrc,Muvrc,hurt,hurt_M1.wav,hurt_M1.TextGrid,0.241625531,16,439.3592677,1519.631857,1867.276888,3404.86333,3951.287334,2,2,2,2,2,,,,,,439.3592677,1519.631857,1867.276888,3404.86333,3951.287334
61,M1,M,/u/,vrc,hurt,uvrc,Muvrc,hurt,hurt_M1.wav,hurt_M1.TextGrid,0.241625531,17,425.6292906,1528.957535,1894.736842,3429.7943,3968.913525,2,2,2,2,2,,,,,,425.6292906,1528.957535,1894.736842,3429.7943,3968.913525
61,M1,M,/u/,vrc,hurt,uvrc,Muvrc,hurt,hurt_M1.wav,hurt_M1.TextGrid,0.241625531,18,425.6292906,1542.245193,1908.466819,3459.201853,3991.1577,2,2,2,2,2,,,,,,425.6292906,1542.245193,1908.466819,3459.201853,3991.1577
61,M1,M,/u/,vrc,hurt,uvrc,Muvrc,hurt,hurt_M1.wav,hurt_M1.TextGrid,0.241625531,19,425.6292906,1565.217391,1908.466819,3488.609406,4013.401875,2,2,2,2,2,,,,,,425.6292906,1565.217391,1908.466819,3488.609406,4013.401875
61,M1,M,/u/,vrc,hurt,uvrc,Muvrc,hurt,hurt_M1.wav,hurt_M1.TextGrid,0.241625531,20,415.1133036,1565.217391,1916.477677,3512.995295,4035.646051,2,2,2,2,2,,,,,,415.1133036,1565.217391,1916.477677,3512.995295,4035.646051
62,M1,M,/u/,vrc,hurt,uvrc,Muvrc,hurt,hurt_M11SQ.wav,hurt_M11SQ.TextGrid,0.23595947,0,494.2791762,1399.588305,1688.787185,3048.05492,3523.447886,,,,1,1,,,,3048.05492,3523.447886,,,,,
62,M1,M,/u/,vrc,hurt,uvrc,Muvrc,hurt,hurt_M11SQ.wav,hurt_M11SQ.TextGrid,0.23595947,1,494.2791762,1400.457666,1716.24714,3048.05492,3565.708675,,,,1,1,,,,3048.05492,3565.708675,,,,,
62,M1,M,/u/,vrc,hurt,uvrc,Muvrc,hurt,hurt_M11SQ.wav,hurt_M11SQ.TextGrid,0.23595947,2,494.2791762,1400.457666,1743.707094,3048.05492,3595.679927,,,,1,1,,,,3048.05492,3595.679927,,,,,
62,M1,M,/u/,vrc,hurt,uvrc,Muvrc,hurt,hurt_M11SQ.wav,hurt_M11SQ.TextGrid,0.23595947,3,494.2791762,1414.187643,1743.707094,3048.05492,3665.90389,,,,1,1,,,,3048.05492,3665.90389,,,,,
62,M1,M,/u/,vrc,hurt,uvrc,Muvrc,hurt,hurt_M11SQ.wav,hurt_M11SQ.TextGrid,0.23595947,4,494.2791762,1414.187643,1743.707094,3048.05492,3693.363844,,,,1,,,,,3048.05492,,,,,,
62,M1,M,/u/,vrc,hurt,uvrc,Muvrc,hurt,hurt_M11SQ.wav,hurt_M11SQ.TextGrid,0.23595947,5,494.2791762,1400.457666,1729.977117,3048.05492,3693.363844,,,,1,,,,,3048.05492,,,,,,
62,M1,M,/u/,vrc,hurt,uvrc,Muvrc,hurt,hurt_M11SQ.wav,hurt_M11SQ.TextGrid,0.23595947,6,494.2791762,1400.457666,1716.24714,3075.514874,3679.633867,,,,1,,,,,3075.514874,,,,,,
62,M1,M,/u/,vrc,hurt,uvrc,Muvrc,hurt,hurt_M11SQ.wav,hurt_M11SQ.TextGrid,0.23595947,7,466.819222,1414.187643,1716.24714,3075.514874,3624.617336,,,,1,1,,,,3075.514874,3624.617336,,,,,
62,M1,M,/u/,vrc,hurt,uvrc,Muvrc,hurt,hurt_M11SQ.wav,hurt_M11SQ.TextGrid,0.23595947,8,453.0892449,1414.187643,1716.24714,3113.016576,3624.713959,,,,1,1,,,,3113.016576,3624.713959,,,,,
62,M1,M,/u/,vrc,hurt,uvrc,Muvrc,hurt,hurt_M11SQ.wav,hurt_M11SQ.TextGrid,0.23595947,9,407.1370354,1414.187643,1716.24714,3171.624714,3597.254005,,,1,1,1,,,1716.24714,3171.624714,3597.254005,,,,,
62,M1,M,/u/,vrc,hurt,uvrc,Muvrc,hurt,hurt_M11SQ.wav,hurt_M11SQ.TextGrid,0.23595947,10,439.3592677,1414.187643,1702.517162,3212.814645,3583.524027,1,1,1,1,2,439.3592677,1414.187643,1702.517162,3212.814645,,,,,,3583.524027
62,M1,M,/u/,vrc,hurt,uvrc,Muvrc,hurt,hurt_M11SQ.wav,hurt_M11SQ.TextGrid,0.23595947,11,425.6292906,1414.187643,1729.977117,3212.814645,3583.524027,1,1,1,2,2,425.6292906,1414.187643,1729.977117,,,,,,3212.814645,3583.524027
62,M1,M,/u/,vrc,hurt,uvrc,Muvrc,hurt,hurt_M11SQ.wav,hurt_M11SQ.TextGrid,0.23595947,12,425.6292906,1427.91762,1729.977117,3212.814645,3583.524027,1,1,1,2,2,425.6292906,1427.91762,1729.977117,,,,,,3212.814645,3583.524027
62,M1,M,/u/,vrc,hurt,uvrc,Muvrc,hurt,hurt_M11SQ.wav,hurt_M11SQ.TextGrid,0.23595947,13,425.6292906,1441.647597,1780.861968,3199.084668,3583.524027,1,1,2,2,2,425.6292906,1441.647597,,,,,,1780.861968,3199.084668,3583.524027
62,M1,M,/u/,vrc,hurt,uvrc,Muvrc,hurt,hurt_M11SQ.wav,hurt_M11SQ.TextGrid,0.23595947,14,411.8993135,1441.647597,1798.627002,3199.084668,3583.524027,1,2,2,2,2,411.8993135,,,,,,1441.647597,1798.627002,3199.084668,3583.524027
62,M1,M,/u/,vrc,hurt,uvrc,Muvrc,hurt,hurt_M11SQ.wav,hurt_M11SQ.TextGrid,0.23595947,15,411.8993135,1462.526662,1798.627002,3212.814645,3583.524027,2,2,2,2,2,,,,,,411.8993135,1462.526662,1798.627002,3212.814645,3583.524027
